vocabulary,,voc_cmt,idx,similarity,pt,node_name,node_code
换热器材,,4,98,0.924294024,36,热管换热器,3602020105
热管换热器及其他热管制品,,1,98,0.924060081,36,热管换热器,3602020105
换热器产品及配件,,1,98,0.924027219,36,热管换热器,3602020105
蒸汽喷射式热泵,,1,99,1,36,蒸汽喷射式热泵,3602020106
蒸气喷射压缩式热泵,,1,99,0.960279205,36,蒸汽喷射式热泵,3602020106
喷射热泵,,1,99,0.949394309,36,蒸汽喷射式热泵,3602020106
蒸汽口喷射压缩式热泵,,1,99,0.930502928,36,蒸汽喷射式热泵,3602020106
蒸汽喷射泵,,3,99,0.924694159,36,蒸汽喷射式热泵,3602020106
蒸气喷射泵,,1,99,0.921346715,36,蒸汽喷射式热泵,3602020106
蒸汽喷射装置,,2,99,0.916847131,36,蒸汽喷射式热泵,3602020106
蒸汽喷射器,,6,99,0.908683472,36,蒸汽喷射式热泵,3602020106
蒸发喷射压缩热泵,,1,99,0.905923573,36,蒸汽喷射式热泵,3602020106
蒸汽喷射式压缩器,,1,99,0.905321379,36,蒸汽喷射式热泵,3602020106
蒸汽喷射,,1,99,0.905252569,36,蒸汽喷射式热泵,3602020106
喷射式泵,,1,99,0.893476627,36,蒸汽喷射式热泵,3602020106
热泵及喷射器,,1,99,0.890297969,36,蒸汽喷射式热泵,3602020106
蒸汽喷射液化器,,4,99,0.86847357,36,蒸汽喷射式热泵,3602020106
蒸汽喷射器的生产加工,,1,99,0.865226497,36,蒸汽喷射式热泵,3602020106
蒸汽喷射真空泵,,1,99,0.864403613,36,蒸汽喷射式热泵,3602020106
喷射泵制造,,1,99,0.856527779,36,蒸汽喷射式热泵,3602020106
泵喷式推进器,,2,99,0.849244961,36,蒸汽喷射式热泵,3602020106
热喷头,,1,99,0.849179044,36,蒸汽喷射式热泵,3602020106
蒸汽喷射制冷设备,,1,99,0.848967453,36,蒸汽喷射式热泵,3602020106
喷射泵,,35,99,0.848865529,36,蒸汽喷射式热泵,3602020106
蒸汽喷射式混合加热器,,1,99,0.848070823,36,蒸汽喷射式热泵,3602020106
喷射蒸发器生产,,1,99,0.847358516,36,蒸汽喷射式热泵,3602020106
喷射式蒸气冷凝水回收装置,,1,99,0.846710847,36,蒸汽喷射式热泵,3602020106
喷气式发热器的研发,,1,99,0.84379244,36,蒸汽喷射式热泵,3602020106
涡流喷头,,1,99,0.84106782,36,蒸汽喷射式热泵,3602020106
喷油泵系统,,1,99,0.839028556,36,蒸汽喷射式热泵,3602020106
流体喷射机械,,2,99,0.837552965,36,蒸汽喷射式热泵,3602020106
水蒸汽喷射真空泵,,1,99,0.836169413,36,蒸汽喷射式热泵,3602020106
热风炉喷涂料,,1,99,0.835345146,36,蒸汽喷射式热泵,3602020106
喷泵推进器,,1,99,0.834515968,36,蒸汽喷射式热泵,3602020106
喷轮,,1,99,0.833780024,36,蒸汽喷射式热泵,3602020106
燃油喷射泵,,2,99,0.833287111,36,蒸汽喷射式热泵,3602020106
蒸汽喷射式真空获得设备,,2,99,0.833242556,36,蒸汽喷射式热泵,3602020106
旋转喷射泵,,3,99,0.831357082,36,蒸汽喷射式热泵,3602020106
蒸汽喷射真空泵及其应用工程设备,,1,99,0.827770855,36,蒸汽喷射式热泵,3602020106
喷量泵,,1,99,0.827204814,36,蒸汽喷射式热泵,3602020106
蒸汽喷射器的技术开发,,1,99,0.825971178,36,蒸汽喷射式热泵,3602020106
高低压蒸汽液化喷射器,,1,99,0.825477373,36,蒸汽喷射式热泵,3602020106
蒸汽清洁机及喷射机械,,1,99,0.825158024,36,蒸汽喷射式热泵,3602020106
发电机引擎的燃料喷射泵及其零部件,,1,99,0.824511117,36,蒸汽喷射式热泵,3602020106
美容用蒸汽喷雾机,,1,99,0.824479448,36,蒸汽喷射式热泵,3602020106
高压喷雾加温器,,1,99,0.824392686,36,蒸汽喷射式热泵,3602020106
蒸汽等,,1,99,0.82432024,36,蒸汽喷射式热泵,3602020106
喷射真空泵,,1,99,0.823382514,36,蒸汽喷射式热泵,3602020106
涡流喷嘴,,1,99,0.822264625,36,蒸汽喷射式热泵,3602020106
蒸气喷射助燃气,,1,99,0.822127212,36,蒸汽喷射式热泵,3602020106
机动喷务器,,1,99,0.821766703,36,蒸汽喷射式热泵,3602020106
动力喷雾机制造,,1,99,0.820349149,36,蒸汽喷射式热泵,3602020106
喷射式开关,,1,99,0.820342884,36,蒸汽喷射式热泵,3602020106
空压机及空压机余热回收工程,,1,100,0.932307093,36,压缩空气余热回收装置,3602020107
压缩空气处理设备及零部件热回收系统设备,,1,100,0.931260207,36,压缩空气余热回收装置,3602020107
空气压缩机余热回收,,1,100,0.931191985,36,压缩空气余热回收装置,3602020107
空气压缩机余热回收设备组装,,1,100,0.923143869,36,压缩空气余热回收装置,3602020107
空气压缩机余热回收设备的销售,,1,100,0.922059759,36,压缩空气余热回收装置,3602020107
空压余热回收机,,1,100,0.914638093,36,压缩空气余热回收装置,3602020107
空压机余热回收机,,11,100,0.910189599,36,压缩空气余热回收装置,3602020107
空压机余热回收机及配套设备,,1,100,0.902920728,36,压缩空气余热回收装置,3602020107
气体压缩机废热回收设备,,1,100,0.901921493,36,压缩空气余热回收装置,3602020107
工业设备及空气压缩机余热节能改造设计,,1,100,0.899789266,36,压缩空气余热回收装置,3602020107
空压机余热回收设备,,12,100,0.899097455,36,压缩空气余热回收装置,3602020107
空压机余热回收系统设备,,1,100,0.897730326,36,压缩空气余热回收装置,3602020107
空气热回收装置,,4,100,0.896611186,36,压缩空气余热回收装置,3602020107
空调余热回收设备,,15,100,0.895842657,36,压缩空气余热回收装置,3602020107
空压机余热回收利用设备,,1,100,0.895374161,36,压缩空气余热回收装置,3602020107
空气压缩机热能回收设备,,1,100,0.895097033,36,压缩空气余热回收装置,3602020107
空气压缩机热能回收设备设计,,1,100,0.89486323,36,压缩空气余热回收装置,3602020107
余热回收设备及空压机配套元件,,1,100,0.894745393,36,压缩空气余热回收装置,3602020107
空气压缩机废热回收工程,,1,100,0.893871435,36,压缩空气余热回收装置,3602020107
空压机余热回收工程,,6,100,0.89377752,36,压缩空气余热回收装置,3602020107
空压机余热回收系统,,6,100,0.893183487,36,压缩空气余热回收装置,3602020107
空压机热回收系统,,1,100,0.890156907,36,压缩空气余热回收装置,3602020107
空压机余热回收设备组装,,5,100,0.890105878,36,压缩空气余热回收装置,3602020107
工业余热余压余气回收系统,,1,100,0.890024482,36,压缩空气余热回收装置,3602020107
空调余热回收设备销售,,2,100,0.889996043,36,压缩空气余热回收装置,3602020107
空调余热设备回收,,1,100,0.888637305,36,压缩空气余热回收装置,3602020107
空调余热回收热泵,,1,100,0.887800051,36,压缩空气余热回收装置,3602020107
压缩空气后的处理设备销售,,1,100,0.887440516,36,压缩空气余热回收装置,3602020107
空压余热回收及管网系统设计,,1,100,0.886991675,36,压缩空气余热回收装置,3602020107
组装空压机余热回收设备,,2,100,0.886293624,36,压缩空气余热回收装置,3602020107
空压机余热回收,,5,100,0.886285558,36,压缩空气余热回收装置,3602020107
压缩空气后处理装置,,1,100,0.885942954,36,压缩空气余热回收装置,3602020107
空压机余热回收机组,,1,100,0.884377467,36,压缩空气余热回收装置,3602020107
空压机热能回收装置,,1,100,0.883956533,36,压缩空气余热回收装置,3602020107
压缩空气后处理设备销售,,1,100,0.883618511,36,压缩空气余热回收装置,3602020107
压缩空气后处理设备,,31,100,0.882763856,36,压缩空气余热回收装置,3602020107
空调余热回收设备销售及售后服务,,1,100,0.881096349,36,压缩空气余热回收装置,3602020107
空压机热回收设备,,5,100,0.879632648,36,压缩空气余热回收装置,3602020107
压缩空气后处理系统,,1,100,0.878450406,36,压缩空气余热回收装置,3602020107
工业设备及空气压缩机的余热节能机的销售,,1,100,0.878436135,36,压缩空气余热回收装置,3602020107
压缩空气后处理设备的销售,,1,100,0.878311152,36,压缩空气余热回收装置,3602020107
余热余压余气利用技术,,2,100,0.877234144,36,压缩空气余热回收装置,3602020107
空调余热回收设备的技术服务,,1,100,0.877040702,36,压缩空气余热回收装置,3602020107
空压机余热回收安装工程,,2,100,0.876106745,36,压缩空气余热回收装置,3602020107
空气能量回收换热装置设备,,1,100,0.875941356,36,压缩空气余热回收装置,3602020107
空压机余热回收热水工程,,3,100,0.875386787,36,压缩空气余热回收装置,3602020107
余热余压回收利用技术,,2,100,0.874492429,36,压缩空气余热回收装置,3602020107
空气源热泵余热回收技术与应用,,1,100,0.874215031,36,压缩空气余热回收装置,3602020107
锅炉及空调系统余热回收,,1,100,0.873990023,36,压缩空气余热回收装置,3602020107
压缩空气后处理设备配件,,1,100,0.873928665,36,压缩空气余热回收装置,3602020107
烟气余热回收装置,,6,101,1,36,烟气余热回收装置,3602020108
烟气余热回收装置研发,,1,101,0.972261257,36,烟气余热回收装置,3602020108
烟气余热回收设备,,20,101,0.97207479,36,烟气余热回收装置,3602020108
烟气余热回收工程,,2,101,0.970856812,36,烟气余热回收装置,3602020108
烟气余热回收设备及工程,,1,101,0.967180568,36,烟气余热回收装置,3602020108
烟气余热回收利用系统,,1,101,0.963048963,36,烟气余热回收装置,3602020108
烟气余热回收,,5,101,0.960743912,36,烟气余热回收装置,3602020108
烟气余热回收利用,,1,101,0.958735657,36,烟气余热回收装置,3602020108
烟气余热回收发电,,1,101,0.95108579,36,烟气余热回收装置,3602020108
烟气的余热回收与利用,,1,101,0.946120779,36,烟气余热回收装置,3602020108
销售烟气余热回收设备,,1,101,0.945923733,36,烟气余热回收装置,3602020108
锅炉烟气余热回收设备,,2,101,0.944831545,36,烟气余热回收装置,3602020108
锅炉烟气余热回收工程,,2,101,0.930174891,36,烟气余热回收装置,3602020108
高温烟气余热回收处理,,1,101,0.916194536,36,烟气余热回收装置,3602020108
废气余热回收装置,,1,101,0.915380473,36,烟气余热回收装置,3602020108
锅炉烟气余热回收的研发,,1,101,0.91171396,36,烟气余热回收装置,3602020108
烟气余热利用技术,,1,101,0.911472775,36,烟气余热回收装置,3602020108
炉窑烟气余热回收工程,,1,101,0.911224507,36,烟气余热回收装置,3602020108
工业烟气的余热回收与利用,,1,101,0.908087304,36,烟气余热回收装置,3602020108
锅炉余热回收系统设计,,2,101,0.907588275,36,烟气余热回收装置,3602020108
锅炉余热回收设备,,5,101,0.905447524,36,烟气余热回收装置,3602020108
余热回收利用及蓄热式燃烧系统设备,,1,101,0.905158654,36,烟气余热回收装置,3602020108
烟废气热回收与处理,,1,101,0.904706693,36,烟气余热回收装置,3602020108
余热回收设备装置,,1,101,0.903306255,36,烟气余热回收装置,3602020108
发电机余热回收装置制造,,1,101,0.902775738,36,烟气余热回收装置,3602020108
烟气余热利用,,2,101,0.902248785,36,烟气余热回收装置,3602020108
蒸汽余热回收和烟气回收,,1,101,0.898414798,36,烟气余热回收装置,3602020108
锅炉余热余压回收利用,,1,101,0.898155687,36,烟气余热回收装置,3602020108
承揽烟气余热利用工程设计,,1,101,0.897886014,36,烟气余热回收装置,3602020108
余热回收装置的设计,,1,101,0.896873299,36,烟气余热回收装置,3602020108
余热回收设备的设计,,4,101,0.896719947,36,烟气余热回收装置,3602020108
余热回收设备的制造,,1,101,0.896711038,36,烟气余热回收装置,3602020108
废气余热回收设备,,1,101,0.896571991,36,烟气余热回收装置,3602020108
烟气回收节能设备,,2,101,0.894107334,36,烟气余热回收装置,3602020108
热管余热回收设备,,2,101,0.893781177,36,烟气余热回收装置,3602020108
锅炉附件及余热回收装置,,1,101,0.89342584,36,烟气余热回收装置,3602020108
烟气热回收设备研发,,1,101,0.893323366,36,烟气余热回收装置,3602020108
余热回收设备,,311,101,0.892548314,36,烟气余热回收装置,3602020108
余热回收设备工程,,1,101,0.892425048,36,烟气余热回收装置,3602020108
热管余热回收装置,,1,101,0.891984249,36,烟气余热回收装置,3602020108
废气余热回收技术,,1,101,0.891880229,36,烟气余热回收装置,3602020108
余热回收设备的技术研究,,2,101,0.891798388,36,烟气余热回收装置,3602020108
余热回收利用设备及配件,,3,101,0.891608545,36,烟气余热回收装置,3602020108
余热回收及余热发电设备,,1,101,0.891546174,36,烟气余热回收装置,3602020108
节能炉余热回收设备及配件设计,,1,101,0.891320264,36,烟气余热回收装置,3602020108
余热回收系统设备,,3,101,0.891182589,36,烟气余热回收装置,3602020108
新型余热回收利用设备,,1,101,0.890358016,36,烟气余热回收装置,3602020108
烟气回收设备,,4,101,0.89028897,36,烟气余热回收装置,3602020108
烟囱余热发电设备,,1,101,0.890032943,36,烟气余热回收装置,3602020108
废气余热回收器,,1,101,0.890008081,36,烟气余热回收装置,3602020108
热电联供设备,,2,102,0.95356649,36,热电联产装置,3602020109
热电联产项目,,10,102,0.947913578,36,热电联产装置,3602020109
热电联产电站,,4,102,0.932632532,36,热电联产装置,3602020109
热电联产工程,,6,102,0.932383934,36,热电联产装置,3602020109
热电联产电站的建设,,12,102,0.926583575,36,热电联产装置,3602020109
热电联产机组电站,,1,102,0.926184424,36,热电联产装置,3602020109
热电联产机组电站的建设,,3,102,0.92471016,36,热电联产装置,3602020109
热电联产机组,,1,102,0.924408953,36,热电联产装置,3602020109
热电联产机组电站建设,,2,102,0.924360895,36,热电联产装置,3602020109
热电联产设施,,1,102,0.91941206,36,热电联产装置,3602020109
热电联产系统,,4,102,0.919254076,36,热电联产装置,3602020109
热电联供装备,,1,102,0.918649618,36,热电联产装置,3602020109
热电联产电机组,,1,102,0.916653089,36,热电联产装置,3602020109
热电联产的生产,,1,102,0.916624208,36,热电联产装置,3602020109
热电联产电厂的建设,,1,102,0.916008326,36,热电联产装置,3602020109
设计热电联供系统,,1,102,0.914521962,36,热电联产装置,3602020109
热电联供设备的生产,,1,102,0.911818881,36,热电联产装置,3602020109
制造热电联产设备,,1,102,0.911484815,36,热电联产装置,3602020109
热电联产系统设计,,2,102,0.909420556,36,热电联产装置,3602020109
热电联合,,1,102,0.909361537,36,热电联产装置,3602020109
热电联产,,334,102,0.90833408,36,热电联产装置,3602020109
热电联营电厂,,1,102,0.907990428,36,热电联产装置,3602020109
热电联产系统的设计,,1,102,0.907845035,36,热电联产装置,3602020109
经营热电联产项目,,1,102,0.906690872,36,热电联产装置,3602020109
热电联产项目的建设,,2,102,0.905770712,36,热电联产装置,3602020109
热力联产,,1,102,0.902830104,36,热电联产装置,3602020109
热电联产设备,,5,102,0.902419527,36,热电联产装置,3602020109
热电联供系统,,15,102,0.898115236,36,热电联产装置,3602020109
热电联产类,,1,102,0.897373858,36,热电联产装置,3602020109
